run_id,run_label,question_id,granularity,strategy,budget,top_k,context_tokens,retrieved_chunk_count,selected_chunk_count,answer_precision,answer_recall,answer_f1,retrieved_gold_recall,selected_gold_recall,retrieved_relevance_precision,selected_relevance_precision,token_efficiency,matched_gold_ids,retrieved_gold_ids,selected_gold_ids,details_path
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_74154ac89f63,sage_semantic_paragraph_v1_chunk_always_clear_depth_contributions,always_clear_depth_contributions,chunk,baseline,500,50,491,50,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_74154ac89f63.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_76c19cd3816c,sage_semantic_paragraph_v1_chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,chunk,baseline,1000,50,999,50,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_76c19cd3816c.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_8047fd4253b2,sage_semantic_paragraph_v1_chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,chunk,baseline,1000,50,998,50,14,0.0,0.0,0.0,0.3333333333333333,0.0,0.02,0.0,0.0,,"adids,rnw,wsgd",,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_8047fd4253b2.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_92eb34a9b227,sage_semantic_paragraph_v1_chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,chunk,baseline,1000,50,999,50,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_92eb34a9b227.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_9e01fc736f7f,sage_semantic_paragraph_v1_chunk_always_clear_depth_contributions,always_clear_depth_contributions,chunk,baseline,1000,50,995,50,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_9e01fc736f7f.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_c73335b5344a,sage_semantic_paragraph_v1_chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,chunk,baseline,300,50,297,50,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_c73335b5344a.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_d3c1cb420636,sage_semantic_paragraph_v1_chunk_always_clear_depth_contributions,always_clear_depth_contributions,chunk,baseline,300,50,296,50,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_d3c1cb420636.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_dabdbc3c9ed9,sage_semantic_paragraph_v1_chunk_always_clear_depth_contributions,always_clear_depth_contributions,chunk,baseline,300,50,296,50,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_dabdbc3c9ed9.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_e2ff0f147b9c,sage_semantic_paragraph_v1_chunk_always_clear_depth_contributions,always_clear_depth_contributions,chunk,baseline,500,50,491,50,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_e2ff0f147b9c.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_e7dc06076f22,sage_semantic_paragraph_v1_chunk_always_clear_depth_contributions,always_clear_depth_contributions,chunk,baseline,1500,50,1499,50,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_e7dc06076f22.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_e815c7449438,sage_semantic_paragraph_v1_chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,chunk,baseline,1000,50,997,50,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_e815c7449438.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_f467f39ddbae,sage_semantic_paragraph_v1_chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,chunk,baseline,500,50,499,50,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_f467f39ddbae.json
sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_fb829287933b,sage_semantic_paragraph_v1_chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,chunk,baseline,1500,50,1495,50,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_chunk_always_clear_de_ask_baseline_none_fb829287933b.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_00ed35d09d09,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_contributions,always_clear_depth_contributions,semantic_chunk,baseline,500,50,489,50,5,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,,acdepth_framework,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_00ed35d09d09.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_03c0f3255311,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,semantic_chunk,baseline,500,50,489,50,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_03c0f3255311.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_242df23f9c38,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,semantic_chunk,baseline,1000,50,981,50,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_242df23f9c38.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_271d261ec698,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,semantic_chunk,baseline,1500,50,1466,50,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_271d261ec698.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_34596af06fc9,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,semantic_chunk,baseline,1000,50,978,50,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_34596af06fc9.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_59c270dbd682,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,semantic_chunk,baseline,500,50,475,50,3,0.0,0.0,0.0,0.2222222222222222,0.0,0.04,0.0,0.0,,"adids,monodepth2",,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_59c270dbd682.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_7ed12cf5209b,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_contributions,always_clear_depth_contributions,semantic_chunk,baseline,1000,50,987,50,8,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,,acdepth_framework,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_7ed12cf5209b.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_7fad15708d8d,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,semantic_chunk,baseline,1500,50,1498,50,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_7fad15708d8d.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_885ff3c07962,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,semantic_chunk,baseline,1500,50,1498,50,6,0.0,0.0,0.0,0.2222222222222222,0.0,0.04,0.0,0.0,,"adids,monodepth2",,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_885ff3c07962.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_9a60c8bd87aa,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_contributions,always_clear_depth_contributions,semantic_chunk,baseline,1500,50,1482,50,9,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,,acdepth_framework,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_9a60c8bd87aa.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_9ef3c6a33803,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_contributions,always_clear_depth_contributions,semantic_chunk,baseline,300,50,300,50,2,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,,acdepth_framework,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_9ef3c6a33803.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_b7c0c5a1c946,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_contributions,always_clear_depth_contributions,semantic_chunk,baseline,300,50,300,50,2,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,,acdepth_framework,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_b7c0c5a1c946.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_b89400fd15db,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,semantic_chunk,baseline,300,50,300,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_b89400fd15db.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_ba36bdcc4131,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,semantic_chunk,baseline,500,50,489,50,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_ba36bdcc4131.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_ba687204d398,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_contributions,always_clear_depth_contributions,semantic_chunk,baseline,500,50,489,50,5,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,,acdepth_framework,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_ba687204d398.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_bb3a23fbc258,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,semantic_chunk,baseline,1000,50,978,50,4,0.0,0.0,0.0,0.2222222222222222,0.0,0.04,0.0,0.0,,"adids,monodepth2",,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_bb3a23fbc258.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_cc6d901fd331,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,semantic_chunk,baseline,300,50,300,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_cc6d901fd331.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_e445e0748722,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_contributions,always_clear_depth_contributions,semantic_chunk,baseline,1500,50,1482,50,9,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,,acdepth_framework,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_e445e0748722.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_e4a22287f71a,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_contributions,always_clear_depth_contributions,semantic_chunk,baseline,1000,50,987,50,8,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,,acdepth_framework,,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_e4a22287f71a.json
sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_fe153f9353d1,sage_semantic_paragraph_v1_semantic_chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,semantic_chunk,baseline,300,50,284,50,3,0.0,0.0,0.0,0.2222222222222222,0.0,0.04,0.0,0.0,,"adids,monodepth2",,E:\PycharmProject\ResearchAgent\experiments\runs\sage_semantic_paragraph_v1_semantic_chunk_always_ask_baseline_none_fe153f9353d1.json
