run_id,run_label,question_id,granularity,strategy,budget,top_k,context_tokens,retrieved_chunk_count,selected_chunk_count,answer_precision,answer_recall,answer_f1,retrieved_gold_recall,selected_gold_recall,retrieved_relevance_precision,selected_relevance_precision,token_efficiency,matched_gold_ids,retrieved_gold_ids,selected_gold_ids,details_path
qa_parent_v1_proposition-to-chunk_always_clear_d_ask_baseline_none_b0066e4d0cf7,qa_parent_v1_proposition-to-chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,proposition-to-chunk,baseline,1500,50,123,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_always_clear_d_ask_baseline_none_b0066e4d0cf7.json
qa_parent_v1_proposition-to-chunk_always_clear_d_ask_baseline_none_b9b432415b4b,qa_parent_v1_proposition-to-chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,proposition-to-chunk,baseline,1500,50,1493,48,22,1.0,0.1111111111111111,0.19999999999999998,0.3333333333333333,0.1111111111111111,0.0625,0.09090909090909091,0.13395847287340923,monodepth2,"adids,monodepth2,rnw",monodepth2,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_always_clear_d_ask_baseline_none_b9b432415b4b.json
qa_parent_v1_proposition-to-chunk_depthdark_abla_ask_baseline_none_182d2a3ce5af,qa_parent_v1_proposition-to-chunk_depthdark_ablation_components,depthdark_ablation_components,proposition-to-chunk,baseline,1500,50,1479,50,25,0.16666666666666666,0.5,0.25,0.5,0.5,0.1,0.16,0.16903313049357674,llpeft,llpeft,llpeft,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_abla_ask_baseline_none_182d2a3ce5af.json
qa_parent_v1_proposition-to-chunk_depthdark_abla_ask_baseline_none_189c0136c80f,qa_parent_v1_proposition-to-chunk_depthdark_ablation_components,depthdark_ablation_components,proposition-to-chunk,baseline,1000,50,999,50,17,0.2,0.5,0.28571428571428575,0.5,0.5,0.1,0.23529411764705882,0.28600028600028604,llpeft,llpeft,llpeft,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_abla_ask_baseline_none_189c0136c80f.json
qa_parent_v1_proposition-to-chunk_depthdark_abla_ask_baseline_none_7d3a0216aebc,qa_parent_v1_proposition-to-chunk_depthdark_ablation_components,depthdark_ablation_components,proposition-to-chunk,baseline,500,50,464,50,9,0.16666666666666666,0.5,0.25,0.5,0.5,0.1,0.1111111111111111,0.5387931034482758,llpeft,llpeft,llpeft,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_abla_ask_baseline_none_7d3a0216aebc.json
qa_parent_v1_proposition-to-chunk_depthdark_cont_ask_baseline_none_1f5667e52fb5,qa_parent_v1_proposition-to-chunk_depthdark_contributions,depthdark_contributions,proposition-to-chunk,baseline,1000,50,965,50,16,1.0,0.5714285714285714,0.7272727272727273,0.8571428571428571,0.5714285714285714,0.98,1.0,0.753650494583137,"depthdark_model,illumination_guidance,low_light_peft,multiscale_feature_fusion","depthdark_model,flare_simulation_module,illumination_guidance,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,illumination_guidance,low_light_peft,multiscale_feature_fusion",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_cont_ask_baseline_none_1f5667e52fb5.json
qa_parent_v1_proposition-to-chunk_depthdark_cont_ask_baseline_none_2127c18c1730,qa_parent_v1_proposition-to-chunk_depthdark_contributions,depthdark_contributions,proposition-to-chunk,baseline,1500,50,1488,50,25,1.0,0.8571428571428571,0.923076923076923,0.8571428571428571,0.8571428571428571,0.98,0.96,0.6203473945409429,"depthdark_model,flare_simulation_module,illumination_guidance,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,flare_simulation_module,illumination_guidance,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,flare_simulation_module,illumination_guidance,low_light_peft,multiscale_feature_fusion,noise_simulation_module",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_cont_ask_baseline_none_2127c18c1730.json
qa_parent_v1_proposition-to-chunk_depthdark_cont_ask_baseline_none_8582e4612206,qa_parent_v1_proposition-to-chunk_depthdark_contributions,depthdark_contributions,proposition-to-chunk,baseline,500,50,489,50,9,1.0,0.5714285714285714,0.7272727272727273,0.8571428571428571,0.5714285714285714,0.98,1.0,1.4872652909462725,"depthdark_model,illumination_guidance,low_light_peft,multiscale_feature_fusion","depthdark_model,flare_simulation_module,illumination_guidance,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,illumination_guidance,low_light_peft,multiscale_feature_fusion",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_cont_ask_baseline_none_8582e4612206.json
qa_parent_v1_proposition-to-chunk_depthdark_eval_ask_baseline_none_0a5f6d6c1e19,qa_parent_v1_proposition-to-chunk_depthdark_eval_datasets,depthdark_eval_datasets,proposition-to-chunk,baseline,500,50,478,50,8,0.5,1.0,0.6666666666666666,1.0,1.0,0.14,0.25,1.3947001394700138,"nuscenes_night,robotcar_night","nuscenes_night,robotcar_night","nuscenes_night,robotcar_night",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_eval_ask_baseline_none_0a5f6d6c1e19.json
qa_parent_v1_proposition-to-chunk_depthdark_eval_ask_baseline_none_28264aa0b387,qa_parent_v1_proposition-to-chunk_depthdark_eval_datasets,depthdark_eval_datasets,proposition-to-chunk,baseline,1500,50,1460,50,25,0.5,1.0,0.6666666666666666,1.0,1.0,0.14,0.16,0.45662100456621,"nuscenes_night,robotcar_night","nuscenes_night,robotcar_night","nuscenes_night,robotcar_night",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_eval_ask_baseline_none_28264aa0b387.json
qa_parent_v1_proposition-to-chunk_depthdark_eval_ask_baseline_none_2bcd5bb1af4a,qa_parent_v1_proposition-to-chunk_depthdark_eval_datasets,depthdark_eval_datasets,proposition-to-chunk,baseline,1000,50,972,50,16,0.5,1.0,0.6666666666666666,1.0,1.0,0.14,0.1875,0.6858710562414265,"nuscenes_night,robotcar_night","nuscenes_night,robotcar_night","nuscenes_night,robotcar_night",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_eval_ask_baseline_none_2bcd5bb1af4a.json
qa_parent_v1_proposition-to-chunk_depthdark_sota_ask_baseline_none_092aedfa91bb,qa_parent_v1_proposition-to-chunk_depthdark_sota_comparison_methods,depthdark_sota_comparison_methods,proposition-to-chunk,baseline,1000,50,1000,50,18,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.16,0.16666666666666666,0.3333333333333333,"depth_anything,depth_anything_v2","adds,depth_anything,depth_anything_v2,tddc","adds,depth_anything,depth_anything_v2",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_sota_ask_baseline_none_092aedfa91bb.json
qa_parent_v1_proposition-to-chunk_depthdark_sota_ask_baseline_none_38ee497f436d,qa_parent_v1_proposition-to-chunk_depthdark_sota_comparison_methods,depthdark_sota_comparison_methods,proposition-to-chunk,baseline,500,50,500,50,10,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.16,0.2,0.6666666666666666,"depth_anything,depth_anything_v2","adds,depth_anything,depth_anything_v2,tddc","depth_anything,depth_anything_v2",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_sota_ask_baseline_none_38ee497f436d.json
qa_parent_v1_proposition-to-chunk_depthdark_sota_ask_baseline_none_bb3876fb5dcb,qa_parent_v1_proposition-to-chunk_depthdark_sota_comparison_methods,depthdark_sota_comparison_methods,proposition-to-chunk,baseline,1500,50,1486,50,26,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.16,0.15384615384615385,0.22431583669807087,"depth_anything,depth_anything_v2","adds,depth_anything,depth_anything_v2,tddc","adds,depth_anything,depth_anything_v2",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_sota_ask_baseline_none_bb3876fb5dcb.json
qa_parent_v1_proposition-to-chunk_depthdark_trai_ask_baseline_none_0d43053e4616,qa_parent_v1_proposition-to-chunk_depthdark_training_datasets,depthdark_training_datasets,proposition-to-chunk,baseline,500,50,465,50,8,0.0,0.0,0.0,0.5,0.0,0.04,0.0,0.0,,hypersim,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_trai_ask_baseline_none_0d43053e4616.json
qa_parent_v1_proposition-to-chunk_depthdark_trai_ask_baseline_none_40d0a72ea190,qa_parent_v1_proposition-to-chunk_depthdark_training_datasets,depthdark_training_datasets,proposition-to-chunk,baseline,1000,50,968,50,16,0.0,0.0,0.0,0.5,0.0,0.04,0.0,0.0,,hypersim,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_trai_ask_baseline_none_40d0a72ea190.json
qa_parent_v1_proposition-to-chunk_depthdark_trai_ask_baseline_none_ec59116093a0,qa_parent_v1_proposition-to-chunk_depthdark_training_datasets,depthdark_training_datasets,proposition-to-chunk,baseline,1500,50,1460,50,25,0.3333333333333333,0.5,0.4,0.5,0.0,0.04,0.0,0.27397260273972607,hypersim,hypersim,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_proposition-to-chunk_depthdark_trai_ask_baseline_none_ec59116093a0.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_04ee75614930,qa_parent_v1_sentence-to-chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,sentence-to-chunk,baseline,500,50,466,50,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_04ee75614930.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_0983f0cc2429,qa_parent_v1_sentence-to-chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,sentence-to-chunk,baseline,500,50,470,50,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_0983f0cc2429.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_1d72afd98a08,qa_parent_v1_sentence-to-chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,sentence-to-chunk,baseline,500,50,493,50,6,0.0,0.0,0.0,0.1111111111111111,0.0,0.02,0.0,0.0,,monodepth2,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_1d72afd98a08.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_424c24e08885,qa_parent_v1_sentence-to-chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,sentence-to-chunk,baseline,1000,50,978,50,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_424c24e08885.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_72c171850148,qa_parent_v1_sentence-to-chunk_always_clear_depth_contributions,always_clear_depth_contributions,sentence-to-chunk,baseline,1500,50,1467,50,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_72c171850148.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_9ba23c996418,qa_parent_v1_sentence-to-chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,sentence-to-chunk,baseline,1000,50,993,50,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_9ba23c996418.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_a3c3c179bc67,qa_parent_v1_sentence-to-chunk_always_clear_depth_contributions,always_clear_depth_contributions,sentence-to-chunk,baseline,500,50,469,50,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_a3c3c179bc67.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_cd42a4004a45,qa_parent_v1_sentence-to-chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,sentence-to-chunk,baseline,1500,50,1461,50,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_cd42a4004a45.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_d1f750646cde,qa_parent_v1_sentence-to-chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,sentence-to-chunk,baseline,1000,50,973,50,13,0.0,0.0,0.0,0.1111111111111111,0.0,0.02,0.0,0.0,,monodepth2,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_d1f750646cde.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_e469de6ebf42,qa_parent_v1_sentence-to-chunk_always_clear_depth_contributions,always_clear_depth_contributions,sentence-to-chunk,baseline,1000,50,977,50,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_e469de6ebf42.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_f15446e93b06,qa_parent_v1_sentence-to-chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,sentence-to-chunk,baseline,1500,50,1461,50,19,0.0,0.0,0.0,0.1111111111111111,0.0,0.02,0.0,0.0,,monodepth2,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_f15446e93b06.json
qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_f58d578b4d1c,qa_parent_v1_sentence-to-chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,sentence-to-chunk,baseline,1500,50,1487,50,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_always_clear_dept_ask_baseline_none_f58d578b4d1c.json
qa_parent_v1_sentence-to-chunk_depthdark_ablatio_ask_baseline_none_586667a0016d,qa_parent_v1_sentence-to-chunk_depthdark_ablation_components,depthdark_ablation_components,sentence-to-chunk,baseline,1000,50,955,50,11,0.3333333333333333,1.0,0.5,1.0,1.0,0.12,0.18181818181818182,0.5235602094240839,"lldg,llpeft","lldg,llpeft","lldg,llpeft",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_ablatio_ask_baseline_none_586667a0016d.json
qa_parent_v1_sentence-to-chunk_depthdark_ablatio_ask_baseline_none_70c669d01f81,qa_parent_v1_sentence-to-chunk_depthdark_ablation_components,depthdark_ablation_components,sentence-to-chunk,baseline,1500,50,1500,50,18,0.6666666666666666,1.0,0.8,1.0,1.0,0.12,0.2777777777777778,0.5333333333333333,"lldg,llpeft","lldg,llpeft","lldg,llpeft",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_ablatio_ask_baseline_none_70c669d01f81.json
qa_parent_v1_sentence-to-chunk_depthdark_ablatio_ask_baseline_none_c9aeb5889195,qa_parent_v1_sentence-to-chunk_depthdark_ablation_components,depthdark_ablation_components,sentence-to-chunk,baseline,500,50,473,50,5,0.5,1.0,0.6666666666666666,1.0,1.0,0.12,0.4,1.409443269908386,"lldg,llpeft","lldg,llpeft","lldg,llpeft",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_ablatio_ask_baseline_none_c9aeb5889195.json
qa_parent_v1_sentence-to-chunk_depthdark_contrib_ask_baseline_none_3148ea64d592,qa_parent_v1_sentence-to-chunk_depthdark_contributions,depthdark_contributions,sentence-to-chunk,baseline,1000,50,998,50,10,0.8333333333333334,0.7142857142857143,0.7692307692307692,1.0,0.7142857142857143,0.42,0.6,0.7707723138584861,"depthdark_model,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion","depthdark_model,flare_simulation_module,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_contrib_ask_baseline_none_3148ea64d592.json
qa_parent_v1_sentence-to-chunk_depthdark_contrib_ask_baseline_none_7cbfdab09a27,qa_parent_v1_sentence-to-chunk_depthdark_contributions,depthdark_contributions,sentence-to-chunk,baseline,1500,50,1478,50,16,1.0,1.0,1.0,1.0,1.0,0.42,0.5625,0.6765899864682003,"depthdark_model,flare_simulation_module,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,flare_simulation_module,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,flare_simulation_module,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion,noise_simulation_module",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_contrib_ask_baseline_none_7cbfdab09a27.json
qa_parent_v1_sentence-to-chunk_depthdark_contrib_ask_baseline_none_d4b6a5238011,qa_parent_v1_sentence-to-chunk_depthdark_contributions,depthdark_contributions,sentence-to-chunk,baseline,500,50,488,50,5,0.75,0.42857142857142855,0.5454545454545454,1.0,0.7142857142857143,0.42,0.8,1.1177347242921014,"depthdark_model,illumination_guidance,multiscale_feature_fusion","depthdark_model,flare_simulation_module,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_contrib_ask_baseline_none_d4b6a5238011.json
qa_parent_v1_sentence-to-chunk_depthdark_eval_da_ask_baseline_none_12a44a47b748,qa_parent_v1_sentence-to-chunk_depthdark_eval_datasets,depthdark_eval_datasets,sentence-to-chunk,baseline,1000,50,967,50,8,0.5,1.0,0.6666666666666666,1.0,1.0,0.2,0.25,0.6894174422612892,"nuscenes_night,robotcar_night","nuscenes_night,robotcar_night","nuscenes_night,robotcar_night",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_eval_da_ask_baseline_none_12a44a47b748.json
qa_parent_v1_sentence-to-chunk_depthdark_eval_da_ask_baseline_none_2475edaf889c,qa_parent_v1_sentence-to-chunk_depthdark_eval_datasets,depthdark_eval_datasets,sentence-to-chunk,baseline,500,50,492,50,5,0.4,1.0,0.5714285714285715,1.0,1.0,0.2,0.4,1.16144018583043,"nuscenes_night,robotcar_night","nuscenes_night,robotcar_night","nuscenes_night,robotcar_night",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_eval_da_ask_baseline_none_2475edaf889c.json
qa_parent_v1_sentence-to-chunk_depthdark_eval_da_ask_baseline_none_d9845aa769df,qa_parent_v1_sentence-to-chunk_depthdark_eval_datasets,depthdark_eval_datasets,sentence-to-chunk,baseline,1500,50,1478,50,14,0.5,1.0,0.6666666666666666,1.0,1.0,0.2,0.21428571428571427,0.4510599909788002,"nuscenes_night,robotcar_night","nuscenes_night,robotcar_night","nuscenes_night,robotcar_night",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_eval_da_ask_baseline_none_d9845aa769df.json
qa_parent_v1_sentence-to-chunk_depthdark_sota_co_ask_baseline_none_19ee788c7ac2,qa_parent_v1_sentence-to-chunk_depthdark_sota_comparison_methods,depthdark_sota_comparison_methods,sentence-to-chunk,baseline,1000,50,988,50,12,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.26,0.25,0.3373819163292847,"depth_anything,depth_anything_v2","adds,depth_anything,depth_anything_v2,monoformer,tddc","adds,depth_anything,depth_anything_v2",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_sota_co_ask_baseline_none_19ee788c7ac2.json
qa_parent_v1_sentence-to-chunk_depthdark_sota_co_ask_baseline_none_9ae1ee6a7ff2,qa_parent_v1_sentence-to-chunk_depthdark_sota_comparison_methods,depthdark_sota_comparison_methods,sentence-to-chunk,baseline,500,50,497,50,5,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.26,0.2,0.670690811535882,"depth_anything,depth_anything_v2","adds,depth_anything,depth_anything_v2,monoformer,tddc","depth_anything,depth_anything_v2",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_sota_co_ask_baseline_none_9ae1ee6a7ff2.json
qa_parent_v1_sentence-to-chunk_depthdark_sota_co_ask_baseline_none_eb52e19d5de2,qa_parent_v1_sentence-to-chunk_depthdark_sota_comparison_methods,depthdark_sota_comparison_methods,sentence-to-chunk,baseline,1500,50,1471,50,18,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.26,0.2777777777777778,0.22660321776569226,"depth_anything,depth_anything_v2","adds,depth_anything,depth_anything_v2,monoformer,tddc","adds,depth_anything,depth_anything_v2",E:\PycharmProject\ResearchAgent\experiments\runs\qa_parent_v1_sentence-to-chunk_depthdark_sota_co_ask_baseline_none_eb52e19d5de2.json
