run_id,run_label,question_id,granularity,strategy,budget,top_k,context_tokens,retrieved_chunk_count,selected_chunk_count,answer_precision,answer_recall,answer_f1,retrieved_gold_recall,selected_gold_recall,retrieved_relevance_precision,selected_relevance_precision,token_efficiency,matched_gold_ids,retrieved_gold_ids,selected_gold_ids,details_path
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_5d2f3445332c,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,proposition-to-chunk,baseline,1000,50,985,50,14,1.0,0.4444444444444444,0.6153846153846153,0.5555555555555556,0.4444444444444444,0.08,0.14285714285714285,0.6247559547051932,"md4all_dd,monodepth2,packnet_sfm,rnw","adids,md4all_dd,monodepth2,packnet_sfm,rnw","md4all_dd,monodepth2,packnet_sfm,rnw",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_5d2f3445332c.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_6bffb6da0f4d,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,proposition-to-chunk,baseline,1500,50,1497,50,21,1.0,0.4444444444444444,0.6153846153846153,0.5555555555555556,0.4444444444444444,0.08,0.14285714285714285,0.4110785673911926,"md4all_dd,monodepth2,packnet_sfm,rnw","adids,md4all_dd,monodepth2,packnet_sfm,rnw","md4all_dd,monodepth2,packnet_sfm,rnw",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_6bffb6da0f4d.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_761b9906b1fc,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,proposition-to-chunk,baseline,500,50,495,50,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_761b9906b1fc.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_7c68e4e6cc6f,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,proposition-to-chunk,baseline,1500,50,1476,50,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_7c68e4e6cc6f.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_7cca07f79fb4,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,proposition-to-chunk,baseline,1000,50,998,50,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_7cca07f79fb4.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_a15704b798d2,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_contributions,always_clear_depth_contributions,proposition-to-chunk,baseline,1500,50,1485,50,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_a15704b798d2.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_a879bce11773,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_depthdark_eval_datasets,depthdark_eval_datasets,proposition-to-chunk,baseline,1500,50,1475,50,25,0.5,1.0,0.6666666666666666,1.0,1.0,0.14,0.2,0.4519774011299435,"nuscenes_night,robotcar_night","nuscenes_night,robotcar_night","nuscenes_night,robotcar_night",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_a879bce11773.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_abdfa0fa0f4b,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_depthdark_sota_comparison_methods,depthdark_sota_comparison_methods,proposition-to-chunk,baseline,1000,50,967,50,17,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.14,0.11764705882352941,0.3447087211306446,"depth_anything,depth_anything_v2","adds,depth_anything,depth_anything_v2,tddc","depth_anything,depth_anything_v2",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_abdfa0fa0f4b.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_b8a7f4ad7d36,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_depthdark_ablation_components,depthdark_ablation_components,proposition-to-chunk,baseline,500,50,475,50,8,0.16666666666666666,0.5,0.25,0.5,0.5,0.1,0.25,0.5263157894736842,llpeft,llpeft,llpeft,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_b8a7f4ad7d36.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_cebd6de33777,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,proposition-to-chunk,baseline,1500,50,1493,50,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_cebd6de33777.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_cf0379936815,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,proposition-to-chunk,baseline,1000,50,995,50,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_cf0379936815.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_d783ceecf5ef,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_contributions,always_clear_depth_contributions,proposition-to-chunk,baseline,1000,50,997,50,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_d783ceecf5ef.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_d82983bc160c,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_depthdark_contributions,depthdark_contributions,proposition-to-chunk,baseline,1000,50,998,50,17,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.96,0.9411764705882353,0.858860578299456,"depthdark_model,flare_simulation_module,illumination_guidance,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,flare_simulation_module,illumination_guidance,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,flare_simulation_module,illumination_guidance,low_light_peft,multiscale_feature_fusion,noise_simulation_module",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_d82983bc160c.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_dc2a4b5219a5,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_contributions,always_clear_depth_contributions,proposition-to-chunk,baseline,500,50,496,50,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_dc2a4b5219a5.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_e0289338e650,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_depthdark_contributions,depthdark_contributions,proposition-to-chunk,baseline,500,50,481,50,8,0.8,0.5714285714285714,0.6666666666666666,0.8571428571428571,0.5714285714285714,0.96,1.0,1.386001386001386,"depthdark_model,illumination_guidance,low_light_peft,multiscale_feature_fusion","depthdark_model,flare_simulation_module,illumination_guidance,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,illumination_guidance,low_light_peft,multiscale_feature_fusion",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_e0289338e650.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_ee34f7cbc761,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,proposition-to-chunk,baseline,500,50,494,50,7,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.08,0.14285714285714285,0.0,,"adids,md4all_dd,monodepth2,packnet_sfm,rnw",monodepth2,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_ee34f7cbc761.json
qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_f6b437e66489,qa_chunkaware_dedup_m500_v1_proposition-to-chunk_depthdark_sota_comparison_methods,depthdark_sota_comparison_methods,proposition-to-chunk,baseline,500,50,475,50,8,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.14,0.125,0.7017543859649122,"depth_anything,depth_anything_v2","adds,depth_anything,depth_anything_v2,tddc","depth_anything,depth_anything_v2",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_proposition-to-chunk_ask_baseline_none_f6b437e66489.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_018f50a8b4fc,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,sentence-to-chunk,baseline,500,50,490,50,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_018f50a8b4fc.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_13ee6c0555d5,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,sentence-to-chunk,baseline,500,50,497,50,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_13ee6c0555d5.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_2ea9c7f22796,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,sentence-to-chunk,baseline,1000,50,979,50,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_2ea9c7f22796.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_50a308142ebb,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,sentence-to-chunk,baseline,1500,50,1497,50,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_50a308142ebb.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_72276654bc69,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_ablation_components,always_clear_depth_ablation_components,sentence-to-chunk,baseline,1500,50,1468,50,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_72276654bc69.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_7852ff3af10b,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,sentence-to-chunk,baseline,1000,50,993,50,13,0.0,0.0,0.0,0.1111111111111111,0.0,0.02,0.0,0.0,,monodepth2,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_7852ff3af10b.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_90677652a632,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_contributions,always_clear_depth_contributions,sentence-to-chunk,baseline,500,50,486,50,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_90677652a632.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_9c8c1ce5dc3f,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,sentence-to-chunk,baseline,1500,50,1498,50,19,0.0,0.0,0.0,0.1111111111111111,0.0,0.02,0.0,0.0,,monodepth2,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_9c8c1ce5dc3f.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_c5a1d3f6a00a,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_contributions,always_clear_depth_contributions,sentence-to-chunk,baseline,1000,50,988,50,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_c5a1d3f6a00a.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_c7fc76fed958,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_contributions,always_clear_depth_contributions,sentence-to-chunk,baseline,1500,50,1475,50,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_c7fc76fed958.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_d4bbe73663f6,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_sota_comparison_methods,always_clear_depth_sota_comparison_methods,sentence-to-chunk,baseline,500,50,463,50,6,0.0,0.0,0.0,0.1111111111111111,0.0,0.02,0.0,0.0,,monodepth2,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_d4bbe73663f6.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_f9815dbdee47,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_always_clear_depth_eval_datasets,always_clear_depth_eval_datasets,sentence-to-chunk,baseline,1000,50,974,50,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_al_ask_baseline_none_f9815dbdee47.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_1199d237d935,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_depthdark_training_datasets,depthdark_training_datasets,sentence-to-chunk,baseline,500,50,499,50,5,0.0,0.0,0.0,1.0,1.0,0.12,0.4,0.0,,"hypersim,virtual_kitti","hypersim,virtual_kitti",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_1199d237d935.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_1947138556cb,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_depthdark_training_datasets,depthdark_training_datasets,sentence-to-chunk,baseline,1000,50,996,50,9,0.0,0.0,0.0,1.0,1.0,0.12,0.1111111111111111,0.0,,"hypersim,virtual_kitti","hypersim,virtual_kitti",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_1947138556cb.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_27d4e2720d37,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_depthdark_eval_datasets,depthdark_eval_datasets,sentence-to-chunk,baseline,1500,50,1496,50,13,0.4,1.0,0.5714285714285715,1.0,1.0,0.16,0.3076923076923077,0.38197097020626436,"nuscenes_night,robotcar_night","nuscenes_night,robotcar_night","nuscenes_night,robotcar_night",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_27d4e2720d37.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_5cfc93f68785,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_depthdark_sota_comparison_methods,depthdark_sota_comparison_methods,sentence-to-chunk,baseline,500,50,500,50,5,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.36,0.6,0.6666666666666666,"depth_anything,depth_anything_v2","adds,depth_anything,depth_anything_v2,tddc","adds,depth_anything,depth_anything_v2",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_5cfc93f68785.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_64a60387a34c,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_depthdark_contributions,depthdark_contributions,sentence-to-chunk,baseline,1000,50,987,50,10,0.8333333333333334,0.7142857142857143,0.7692307692307692,1.0,0.7142857142857143,0.38,0.6,0.779362481490141,"depthdark_model,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion","depthdark_model,flare_simulation_module,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_64a60387a34c.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_6d542c397b5c,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_depthdark_eval_datasets,depthdark_eval_datasets,sentence-to-chunk,baseline,500,50,499,50,5,0.0,0.0,0.0,1.0,0.0,0.16,0.0,0.0,,"nuscenes_night,robotcar_night",,E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_6d542c397b5c.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_79bd2a0d6beb,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_depthdark_sota_comparison_methods,depthdark_sota_comparison_methods,sentence-to-chunk,baseline,1500,50,1470,50,16,0.75,0.3333333333333333,0.46153846153846156,0.4444444444444444,0.3333333333333333,0.36,0.375,0.3139717425431711,"adds,depth_anything,depth_anything_v2","adds,depth_anything,depth_anything_v2,tddc","adds,depth_anything,depth_anything_v2",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_79bd2a0d6beb.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_a64092b5cf5c,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_depthdark_ablation_components,depthdark_ablation_components,sentence-to-chunk,baseline,1000,50,954,50,10,0.6666666666666666,1.0,0.8,1.0,1.0,0.12,0.2,0.8385744234800839,"lldg,llpeft","lldg,llpeft","lldg,llpeft",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_a64092b5cf5c.json
qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_ad8884ca00a3,qa_chunkaware_dedup_m500_v1_sentence-to-chunk_depthdark_contributions,depthdark_contributions,sentence-to-chunk,baseline,1500,50,1468,50,14,0.8333333333333334,0.7142857142857143,0.7692307692307692,1.0,0.7142857142857143,0.38,0.6428571428571429,0.5239991616013414,"depthdark_model,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion","depthdark_model,flare_simulation_module,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion,noise_simulation_module","depthdark_model,illumination_guidance,low_light_data_generation,low_light_peft,multiscale_feature_fusion",E:\PycharmProject\ResearchAgent\experiments\runs\qa_chunkaware_dedup_m500_v1_sentence-to-chunk_de_ask_baseline_none_ad8884ca00a3.json
